"rental_id","durasi_sewa_aktual","jatah_durasi_film","denda_yang_dibayar"
5327,3,4,4.99
5328,8,4,6.99
5329,7,5,4.99
5330,9,6,5.99
5331,1,7,4.99
5332,1,3,2.99
5333,7,4,5.99
5334,2,4,4.99
5335,3,5,4.99
5336,2,6,2.99
5337,7,4,3.99
5338,5,7,2.99
5339,1,7,0.99
5340,8,6,6.99
5341,5,6,2.99
5342,9,5,8.99
5343,9,6,3.99
5344,1,6,0.99
5345,2,4,4.99
5346,5,4,1.99
5347,1,3,0.99
5348,6,7,4.99
5349,9,5,6.99
5350,2,5,4.99
5351,5,6,4.99
5352,6,7,2.99
5353,6,5,3.99
5354,6,7,4.99
5355,7,3,6.99
5356,5,7,2.99
5357,7,4,5.99
5358,5,4,3.99
5359,9,5,6.99
5360,1,7,0.99
5361,8,3,9.99
5362,9,6,5.99
5363,5,7,2.99
5364,1,5,0.99
5365,2,6,0.99
5366,4,7,0.99
5367,7,4,3.99
5368,7,6,5.99
5369,3,6,4.99
5370,6,6,2.99
5371,5,7,4.99
5372,2,6,4.99
5373,1,7,4.99
5374,7,3,8.99
5375,7,3,6.99
5376,8,7,1.99
5377,2,6,4.99
5378,1,3,0.99
5379,1,5,0.99
5380,2,7,4.99
5381,4,4,2.99
5382,5,6,2.99
5383,2,3,4.99
5384,3,7,0.99
5385,7,5,2.99
5386,4,6,2.99
5387,2,3,4.99
5388,5,5,0.99
5389,8,6,2.99
5390,5,3,6.99
5391,9,7,2.99
5392,7,7,2.99
5393,2,5,4.99
5394,9,5,6.99
5395,1,6,4.99
5396,6,5,1.99
5397,8,7,5.99
5398,8,6,2.99
5399,1,6,2.99
5400,5,3,2.99
5401,2,5,4.99
5402,1,4,4.99
5403,3,4,0.99
5404,4,4,2.99
5405,9,6,7.99
5406,2,3,0.99
5407,5,7,0.99
5408,9,6,7.99
5409,4,6,2.99
5410,9,4,5.99
5411,7,5,2.99
5412,9,7,2.99
5413,1,5,4.99
5414,4,4,4.99
5415,9,4,9.99
5416,5,6,4.99
5417,5,7,4.99
5418,5,6,0.99
5419,3,6,2.99
5420,6,5,3.99
5421,1,3,0.99
5422,6,7,0.99
5423,8,6,2.99
5424,3,5,0.99
5425,7,4,5.99
5426,8,6,4.99
5427,5,4,3.99
5428,5,5,4.99
5429,9,7,4.99
5430,6,4,2.99
5431,1,7,0.99
5432,5,5,0.99
5433,1,4,4.99
5434,6,7,0.99
5435,9,6,7.99
5436,4,6,2.99
5437,6,6,2.99
5438,7,3,4.99
5439,4,3,1.99
5440,2,7,0.99
5441,8,4,8.99
5442,10,4,10.99
5443,7,4,3.99
5444,2,3,0.99
5445,6,7,0.99
5446,2,6,2.99
5447,9,4,5.99
5448,6,6,0.99
5449,9,4,5.99
5450,4,5,4.99
5451,2,3,4.99
5452,8,6,4.99
5453,10,7,3.99
5454,2,4,4.99
5455,9,7,6.99
5456,3,7,2.99
5457,3,3,0.99
5458,7,5,4.99
5459,3,3,0.99
5460,3,7,2.99
5461,1,6,0.99
5462,2,6,0.99
5463,2,5,4.99
5464,6,4,2.99
5465,4,6,2.99
5466,1,5,4.99
5467,7,5,4.99
5468,4,6,0.99
5469,4,5,2.99
5470,9,6,5.99
5471,4,5,0.99
5472,1,5,4.99
5473,10,3,7.99
5474,6,7,2.99
5475,3,5,4.99
5476,6,4,2.99
5477,6,4,6.99
5478,6,5,5.99
5479,4,6,2.99
5480,3,6,0.99
5481,2,7,0.99
5482,6,5,3.99
5483,8,6,2.99
5484,6,3,7.99
5485,5,3,4.99
5486,5,5,2.99
5487,0,5,4.99
5488,5,6,2.99
5489,5,5,0.99
5490,4,7,4.99
5491,1,7,2.99
5492,4,3,3.99
5493,5,6,2.99
5494,7,3,6.99
5495,9,5,6.99
5496,8,3,7.99
5497,6,3,5.99
5498,3,6,0.99
5499,7,7,2.99
5500,5,7,0.99
5501,7,5,6.99
5502,1,7,0.99
5503,2,7,0.99
5504,6,4,6.99
5505,2,4,2.99
5506,8,3,5.99
5507,5,7,0.99
5508,6,3,3.99
5509,6,5,5.99
5510,7,7,2.99
5511,2,7,4.99
5512,7,6,1.99
5513,1,6,0.99
5514,7,5,6.99
5515,3,6,2.99
5516,5,3,4.99
5517,9,4,5.99
5518,8,4,8.99
5519,1,4,0.99
5520,5,4,1.99
5521,7,5,2.99
5522,8,3,9.99
5523,8,3,7.99
5524,4,7,0.99
5525,8,7,3.99
5526,6,3,7.99
5527,5,6,2.99
5528,7,7,0.99
5529,5,5,2.99
5530,8,6,2.99
5531,5,3,2.99
5532,6,6,4.99
5533,1,6,0.99
5534,1,3,4.99
5535,2,6,4.99
5536,3,5,0.99
5537,3,7,0.99
5538,2,4,4.99
5539,6,5,3.99
5540,1,3,0.99
5541,3,3,0.99
5542,5,3,2.99
5543,7,3,8.99
5544,7,4,7.99
5545,6,3,3.99
5546,6,4,2.99
5547,6,5,5.99
5548,3,3,0.99
5549,7,3,4.99
5550,6,3,5.99
5551,8,7,3.99
5552,3,4,0.99
5553,4,6,0.99
5554,7,5,2.99
5555,1,7,2.99
5556,4,6,4.99
5557,1,5,4.99
5558,4,7,0.99
5559,8,3,5.99
5560,9,6,5.99
5561,5,6,2.99
5562,2,5,2.99
5563,4,3,1.99
5564,6,5,5.99
5565,7,4,7.99
5566,3,5,2.99
5567,5,6,2.99
5568,1,4,0.99
5569,6,5,3.99
5570,7,3,6.99
5571,1,4,0.99
5572,4,7,0.99
5573,7,7,4.99
5574,9,3,10.99
5575,2,3,2.99
5576,3,4,2.99
5577,4,5,4.99
5578,6,5,1.99
5579,4,3,5.99
5580,8,6,6.99
5581,5,7,2.99
5582,3,4,4.99
5583,9,4,7.99
5584,6,4,4.99
5585,5,3,6.99
5586,8,3,5.99
5587,5,4,5.99
5588,6,6,0.99
5589,0,7,4.99
5590,9,4,9.99
5591,6,5,3.99
5592,9,5,6.99
5593,7,6,3.99
5594,2,6,0.99
5595,6,4,4.99
5596,1,3,0.99
5597,7,6,3.99
5598,8,4,4.99
5599,3,4,4.99
5600,8,7,1.99
5601,1,3,0.99
5602,4,4,4.99
5603,2,7,2.99
5604,2,5,0.99
5605,5,3,2.99
5606,5,7,4.99
5607,5,3,2.99
5608,0,4,4.99
5609,2,5,0.99
5610,3,4,2.99
5611,6,5,3.99
5612,7,6,3.99
5613,3,6,2.99
5614,3,3,0.99
5615,7,6,3.99
5616,8,3,5.99
5617,2,5,0.99
5618,8,7,5.99
5619,5,6,2.99
5620,6,3,7.99
5621,4,3,5.99
5622,5,7,0.99
5623,4,6,2.99
5624,2,4,4.99
5625,2,7,2.99
5626,5,4,3.99
5627,7,6,3.99
5628,7,6,3.99
5629,6,7,0.99
5630,4,4,2.99
5631,7,6,1.99
5632,7,4,3.99
5633,1,6,2.99
5634,7,6,3.99
5635,7,4,5.99
5636,3,3,2.99
5637,7,7,0.99
5638,3,6,4.99
5639,9,6,3.99
5640,8,6,2.99
5641,5,7,4.99
5642,3,7,2.99
5643,4,6,4.99
5644,5,5,4.99
5645,8,7,1.99
5646,4,5,2.99
5647,3,3,4.99
5648,6,6,0.99
5649,2,4,2.99
5650,5,5,0.99
5651,5,5,4.99
5652,9,6,3.99
5653,6,4,2.99
5654,4,6,4.99
5655,7,5,4.99
5656,5,7,0.99
5657,8,3,9.99
5658,9,7,4.99
5659,5,5,2.99
5660,7,6,5.99
5661,4,3,5.99
5662,4,6,2.99
5663,5,6,0.99
5664,7,5,6.99
5665,1,5,0.99
5666,7,4,5.99
5667,5,7,0.99
5668,6,3,5.99
5669,1,3,4.99
5670,4,6,0.99
5671,1,7,2.99
5672,6,6,2.99
5673,1,6,0.99
5674,6,6,0.99
5675,7,5,4.99
5676,3,7,0.99
5677,2,3,4.99
5678,9,7,4.99
5679,4,6,4.99
5680,7,6,5.99
5681,8,3,9.99
5682,2,5,2.99
5683,9,4,9.99
5684,5,4,5.99
5685,7,4,7.99
5686,1,7,0.99
5687,6,5,3.99
5688,5,4,5.99
5689,5,7,0.99
5690,9,6,5.99
5691,6,4,4.99
5692,5,6,0.99
5693,2,5,2.99
5694,4,6,0.99
5695,3,7,0.99
5696,2,3,2.99
5697,2,7,4.99
5698,6,7,4.99
5699,7,4,3.99
5700,9,5,4.99
5701,6,7,0.99
5702,1,7,2.99
5703,6,7,0.99
5704,7,6,5.99
5705,9,3,10.99
5706,6,5,1.99
5707,8,6,4.99
5708,8,6,6.99
5709,2,4,0.99
5710,8,3,9.99
5711,3,4,2.99
5712,2,3,4.99
5713,9,3,6.99
5714,8,5,3.99
5715,8,7,1.99
5716,6,4,2.99
5717,3,4,2.99
5718,9,7,2.99
5719,5,6,4.99
5720,6,5,3.99
5721,7,7,0.99
5722,2,6,0.99
5723,1,5,4.99
5724,6,7,0.99
5725,4,3,3.99
5726,3,7,2.99
5727,1,4,4.99
5728,5,5,2.99
5729,5,4,5.99
5730,1,3,2.99
5731,4,4,2.99
5732,2,5,2.99
5733,1,5,0.99
5734,6,7,0.99
5735,9,6,3.99
5736,3,3,4.99
5737,3,3,0.99
5738,9,5,8.99
5739,9,4,7.99
5740,2,3,2.99
5741,6,3,7.99
5742,9,6,3.99
5743,9,3,8.99
5744,4,5,2.99
5745,9,3,8.99
5746,6,7,4.99
5747,8,5,7.99
5748,2,6,2.99
5749,9,6,3.99
5750,7,6,5.99
5751,1,6,4.99
5752,8,4,8.99
5753,7,5,2.99
5754,2,4,2.99
5755,9,3,6.99
5756,1,3,0.99
5757,2,5,2.99
5758,6,4,6.99
5759,6,4,6.99
5760,4,6,2.99
5761,3,3,0.99
5762,8,7,3.99
5763,4,7,4.99
5764,9,5,4.99
5765,6,3,3.99
5766,6,6,0.99
5767,7,7,0.99
5768,5,5,4.99
5769,1,4,0.99
5770,1,5,4.99
5771,4,5,0.99
5772,7,6,3.99
5773,5,5,0.99
5774,8,5,5.99
5775,5,7,4.99
5776,2,6,4.99
5777,7,5,2.99
5778,4,7,0.99
5779,5,3,4.99
5780,4,3,3.99
5781,1,4,2.99
5782,5,5,0.99
5783,6,4,2.99
5784,6,5,1.99
5785,7,5,4.99
5786,4,3,1.99
5787,9,5,8.99
5788,4,5,4.99
5789,8,6,4.99
5790,4,4,4.99
5791,9,5,8.99
5792,9,3,6.99
5793,3,3,2.99
5794,7,3,4.99
5795,4,5,0.99
5796,7,5,4.99
5797,3,3,4.99
5798,6,5,3.99
5799,4,7,4.99
5800,1,7,2.99
5801,4,3,5.99
5802,9,3,10.99
5803,5,4,3.99
5804,4,5,2.99
5805,9,5,8.99
5806,5,3,4.99
5807,1,3,2.99
5808,4,4,2.99
5809,3,7,2.99
5810,8,4,8.99
5811,2,3,0.99
5812,8,6,2.99
5813,7,6,3.99
5814,3,6,4.99
5815,3,7,2.99
5816,3,7,0.99
5817,8,3,5.99
5818,4,3,5.99
5819,2,6,2.99
5820,6,7,4.99
5821,4,5,4.99
5822,3,3,2.99
5823,1,3,4.99
5824,2,4,2.99
5825,1,5,2.99
5826,7,4,7.99
5827,5,7,2.99
5828,1,5,2.99
5829,4,3,1.99
5830,8,6,4.99
5831,1,7,2.99
5832,7,7,4.99
5833,7,5,6.99
5834,4,3,1.99
5835,7,6,5.99
5836,1,6,0.99
5837,8,4,4.99
5838,1,5,2.99
5839,3,6,2.99
5840,5,5,4.99
5841,8,6,2.99
5842,4,5,4.99
5843,5,6,2.99
5844,2,6,0.99
5845,2,5,4.99
5846,2,7,2.99
5847,2,7,2.99
5848,4,6,2.99
5849,9,5,6.99
5850,5,6,0.99
5851,1,3,4.99
5852,5,7,0.99
5853,7,6,3.99
5854,3,4,4.99
5855,8,3,7.99
5856,1,3,0.99
5857,8,7,1.99
5858,1,5,4.99
5859,1,3,0.99
5860,6,3,3.99
5861,4,6,0.99
5862,7,5,4.99
5863,5,6,0.99
5864,9,7,6.99
5865,2,6,0.99
5866,9,3,6.99
5867,9,5,8.99
5868,5,7,4.99
5869,7,6,5.99
5870,2,7,2.99
5871,6,5,3.99
5872,9,3,10.99
5873,4,3,3.99
5874,6,3,3.99
5875,8,4,8.99
5876,4,4,4.99
5877,9,6,5.99
5878,6,5,1.99
5879,6,4,6.99
5880,7,5,2.99
5881,2,5,2.99
5882,1,5,2.99
5883,6,3,3.99
5884,1,4,0.99
5885,7,6,1.99
5886,1,7,2.99
5887,5,6,2.99
5888,8,6,6.99
5889,2,5,4.99
5890,8,4,8.99
5891,2,6,0.99
5892,1,4,4.99
5893,4,7,2.99
5894,7,4,3.99
5895,7,4,3.99
5896,2,4,0.99
5897,9,4,7.99
5898,6,6,2.99
5899,3,6,2.99
5900,7,4,3.99
5901,9,3,6.99
5902,1,6,0.99
5903,1,3,2.99
5904,3,5,4.99
5905,9,7,2.99
5906,4,3,1.99
5907,5,4,5.99
5908,3,6,0.99
5909,4,4,4.99
5910,9,7,4.99
5911,4,7,0.99
5912,7,6,3.99
5913,3,6,2.99
5914,6,3,7.99
5915,5,7,0.99
5916,9,4,5.99
5917,2,7,4.99
5918,9,6,5.99
5919,2,4,2.99
5920,7,6,5.99
5921,8,5,7.99
5922,6,6,2.99
5923,3,4,0.99
5924,6,3,5.99
5925,8,6,6.99
5926,10,4,6.99
5927,6,3,5.99
5928,5,3,6.99
5929,4,7,2.99
5930,1,6,4.99
5931,3,3,0.99
5932,2,4,2.99
5933,2,3,0.99
5934,5,5,4.99
5935,9,4,9.99
5936,5,6,0.99
5937,6,4,6.99
5938,6,5,3.99
5939,4,7,0.99
5940,4,6,4.99
5941,7,3,4.99
5942,7,4,7.99
5943,6,7,0.99
5944,8,4,4.99
5945,1,7,2.99
5946,2,5,2.99
5947,8,5,5.99
5948,8,6,2.99
5949,4,7,4.99
5950,3,4,4.99
5951,3,4,0.99
5952,6,5,1.99
5953,4,7,2.99
5954,4,7,2.99
5955,7,4,7.99
5956,3,6,4.99
5957,2,4,0.99
5958,9,5,6.99
5959,3,6,0.99
5960,1,6,0.99
5961,5,6,2.99
5962,3,3,0.99
5963,2,7,0.99
5964,2,5,0.99
5965,1,3,0.99
5966,4,5,2.99
5967,7,3,8.99
5968,8,7,5.99
5969,7,3,8.99
5970,8,6,4.99
5971,8,5,5.99
5972,6,3,7.99
5973,3,4,0.99
5974,7,4,5.99
5975,5,5,2.99
5976,9,4,9.99
5977,8,3,5.99
5978,8,4,6.99
5979,3,5,2.99
5980,3,6,4.99
5981,2,4,4.99
5982,3,4,4.99
5983,4,7,2.99
5984,4,6,2.99
5985,3,4,0.99
5986,2,6,4.99
5987,5,7,2.99
5988,2,5,4.99
5989,4,5,2.99
5990,4,7,4.99
5991,1,3,4.99
5992,2,3,2.99
5993,3,6,4.99
5994,1,4,4.99
5995,9,6,3.99
5996,6,6,2.99
5997,5,3,4.99
5998,4,4,2.99
5999,8,5,7.99
6000,1,4,2.99
6001,0,7,0.99
6002,1,5,2.99
6003,6,5,3.99
6004,7,7,4.99
6005,3,6,0.99
6006,6,6,2.99
6007,6,5,3.99
6008,7,5,6.99
6009,7,4,3.99
6010,2,5,0.99
6011,7,3,4.99
6012,6,4,4.99
6013,3,7,4.99
6014,1,3,2.99
6015,2,5,2.99
6016,6,6,4.99
6017,3,3,0.99
6018,1,6,4.99
6019,2,3,4.99
6020,5,7,0.99
6021,2,3,4.99
6022,2,3,0.99
6023,4,5,0.99
6024,1,3,2.99
6025,0,3,0.99
6026,2,5,4.99
6027,7,3,4.99
6028,3,7,4.99
6029,3,6,2.99
6030,5,6,0.99
6031,3,6,4.99
6032,7,7,0.99
6033,5,3,2.99
6034,5,5,2.99
6035,3,7,2.99
6036,4,7,2.99
6037,1,5,4.99
6038,8,5,3.99
6039,8,6,6.99
6040,3,6,0.99
6041,2,3,0.99
6042,8,4,8.99
6043,1,6,0.99
6044,2,6,0.99
6045,6,4,2.99
6046,8,7,5.99
6047,5,3,2.99
6048,3,7,0.99
6049,4,6,0.99
6050,4,7,2.99
6051,0,6,4.99
6052,5,6,0.99
6053,8,4,4.99
6054,2,5,0.99
6055,7,7,0.99
6056,1,6,2.99
6057,6,3,3.99
6058,3,4,2.99
6059,7,3,4.99
6060,1,6,4.99
6061,0,5,0.99
6062,4,6,0.99
6063,2,3,0.99
6064,8,4,6.99
6065,6,4,6.99
6066,4,3,5.99
6067,5,7,4.99
6068,3,4,4.99
6069,2,4,2.99
6070,2,3,0.99
6071,8,4,6.99
6072,7,3,6.99
6073,9,7,6.99
6074,2,4,0.99
6075,1,6,0.99
6076,7,3,6.99
6077,5,4,5.99
6078,6,4,4.99
6079,6,3,7.99
6080,5,3,2.99
6081,2,4,0.99
6082,5,3,6.99
6083,4,3,3.99
6084,8,5,7.99
6085,5,7,4.99
6086,5,4,3.99
6087,1,5,4.99
6088,6,5,1.99
6089,6,7,2.99
6090,9,5,6.99
6091,4,5,4.99
6092,6,3,3.99
6093,9,4,9.99
6094,7,3,4.99
6095,8,5,7.99
6096,3,4,4.99
6097,5,5,2.99
6098,6,3,7.99
6099,4,7,4.99
6100,3,3,4.99
6101,7,3,4.99
6102,6,3,7.99
6103,5,6,2.99
6104,6,6,2.99
6105,8,6,6.99
6106,9,7,2.99
6107,3,5,0.99
6108,2,3,2.99
6109,2,4,0.99
6110,9,7,2.99
6111,2,6,4.99
6112,7,5,6.99
6113,9,7,2.99
6114,7,6,1.99
6115,2,4,0.99
6116,3,6,2.99
6117,7,6,3.99
6118,9,5,8.99
6119,9,3,6.99
6120,8,7,3.99
6121,5,4,1.99
6122,5,4,3.99
6123,4,4,0.99
6124,1,4,4.99
6125,7,5,6.99
6126,5,5,4.99
6127,1,6,0.99
6128,2,5,2.99
6129,7,7,2.99
6130,5,7,2.99
6131,3,5,2.99
6132,2,7,2.99
6133,2,3,0.99
6134,7,4,7.99
6135,6,7,4.99
6136,3,5,4.99
6137,2,6,2.99
6138,2,5,4.99
6139,6,3,3.99
6140,3,6,4.99
6141,6,5,1.99
6142,7,4,3.99
6143,8,7,3.99
6144,4,7,2.99
6145,8,5,7.99
6146,9,5,6.99
6147,6,5,5.99
6148,1,4,4.99
6149,6,5,1.99
6150,4,5,4.99
6151,1,7,2.99
6152,6,7,0.99
6153,8,3,9.99
6154,5,4,5.99
6155,7,7,4.99
6156,4,5,4.99
6157,5,6,4.99
6158,2,5,0.99
6159,2,3,2.99
6160,3,4,4.99
6161,4,5,4.99
6162,8,7,5.99
6163,8,5,7.99
6164,3,4,0.99
6165,6,3,5.99
6166,1,4,4.99
6167,3,6,2.99
6168,3,6,0.99
6169,8,7,1.99
6170,5,5,2.99
6171,5,7,2.99
6172,3,5,4.99
6173,4,7,0.99
6174,7,6,1.99
6175,4,4,4.99
6176,1,3,0.99
6177,6,7,4.99
6178,5,7,2.99
6179,6,7,2.99
6180,8,7,3.99
6181,4,7,4.99
6182,6,6,2.99
6183,5,7,2.99
6184,8,6,6.99
6185,7,6,5.99
6186,6,4,2.99
6187,1,7,2.99
6188,4,6,2.99
6189,9,5,4.99
6190,8,6,2.99
6191,6,7,2.99
6192,8,5,5.99
6193,8,7,5.99
6194,4,6,2.99
6195,5,3,4.99
6196,7,4,7.99
6197,1,6,4.99
6198,7,7,2.99
6199,7,6,5.99
6200,6,6,0.99
6201,1,4,4.99
6202,7,4,3.99
6203,4,7,4.99
6204,2,6,4.99
6205,2,5,4.99
6206,4,4,0.99
6207,3,4,4.99
6208,8,5,3.99
6209,6,6,2.99
6210,6,6,0.99
6211,9,6,5.99
6212,4,5,0.99
6213,5,3,2.99
6214,7,7,4.99
6215,1,3,4.99
6216,2,4,4.99
6217,8,3,9.99
6218,5,4,5.99
6219,2,6,4.99
6220,1,3,0.99
6221,4,4,2.99
6222,2,3,2.99
6223,1,6,0.99
6224,5,7,4.99
6225,3,4,2.99
6226,4,7,2.99
6227,7,5,4.99
6228,6,4,2.99
6229,9,5,6.99
6230,6,4,2.99
6231,2,4,0.99
6232,9,7,4.99
6233,4,3,1.99
6234,8,7,5.99
6235,6,3,7.99
6236,3,6,2.99
6237,4,7,0.99
6238,3,3,2.99
6239,6,4,6.99
6240,9,7,6.99
6241,7,4,7.99
6242,1,6,2.99
6243,4,5,2.99
6244,1,5,0.99
6245,5,3,2.99
6246,8,5,7.99
6247,7,6,3.99
6248,8,3,7.99
6249,3,5,0.99
6250,6,3,3.99
6251,7,5,2.99
6252,5,3,2.99
6253,2,4,4.99
6254,6,6,2.99
6255,4,4,4.99
6256,2,6,0.99
6257,3,6,2.99
6258,7,3,6.99
6259,2,7,2.99
6260,2,3,4.99
6261,3,5,2.99
6262,6,4,6.99
6263,6,7,4.99
6264,1,7,2.99
6265,1,3,2.99
6266,4,6,2.99
6267,6,4,6.99
6268,8,6,6.99
6269,2,4,4.99
6270,7,3,8.99
6271,9,3,6.99
6272,4,4,0.99
6273,3,4,0.99
6274,8,5,5.99
6275,6,7,0.99
6276,8,5,5.99
6277,7,3,6.99
6278,8,3,7.99
6279,6,4,6.99
6280,2,4,0.99
6281,2,4,4.99
6282,4,3,5.99
6283,6,3,3.99
6284,4,7,2.99
6285,2,4,2.99
6286,2,5,4.99
6287,1,6,4.99
6288,8,4,8.99
6289,1,3,2.99
6290,8,4,8.99
6291,2,6,0.99
6292,1,7,4.99
6293,2,5,2.99
6294,4,7,0.99
6295,4,6,2.99
6296,6,6,2.99
6297,8,4,4.99
6298,2,4,0.99
6299,2,3,4.99
6300,7,6,1.99
6301,7,4,5.99
6302,6,5,3.99
6303,2,3,2.99
6304,3,7,4.99
6305,9,6,7.99
6306,9,3,6.99
6307,6,3,7.99
6308,8,5,5.99
6309,2,6,2.99
6310,5,3,2.99
6311,5,5,0.99
6312,7,5,4.99
6313,3,3,0.99
6314,6,3,7.99
6315,1,6,0.99
6316,8,3,7.99
6317,3,6,2.99
6318,1,5,2.99
6319,1,4,4.99
6320,2,7,0.99
6321,3,3,2.99
6322,3,3,2.99
6323,3,4,2.99
6324,6,3,3.99
6325,7,6,5.99
6326,1,5,2.99
6327,4,5,4.99
6328,1,7,2.99
6329,8,3,5.99
6330,6,7,0.99
6331,7,4,3.99
6332,2,7,0.99
6333,6,4,4.99
6334,8,7,5.99
6335,5,7,2.99
6336,9,5,8.99
6337,8,5,3.99
6338,7,4,7.99
6339,7,6,1.99
6340,9,5,8.99
6341,4,5,2.99
6342,2,5,4.99
6343,1,3,0.99
6344,7,7,4.99
6345,9,6,7.99
6346,5,5,0.99
6347,5,6,4.99
6348,8,5,5.99
6349,10,7,7.99
6350,5,3,2.99
6351,7,5,6.99
6352,2,5,4.99
6353,10,7,3.99
6354,7,3,6.99
6355,9,3,8.99
6356,1,3,4.99
6357,1,3,0.99
6358,4,7,2.99
6359,5,5,2.99
6360,5,7,4.99
6361,3,7,2.99
6362,2,5,2.99
6363,9,4,5.99
6364,9,3,6.99
6365,3,6,2.99
6366,6,4,4.99
6367,4,4,4.99
6368,2,7,4.99
6369,2,4,0.99
6370,9,6,3.99
6371,5,3,4.99
6372,4,4,2.99
6373,2,3,0.99
6374,6,4,4.99
6375,7,7,4.99
6376,2,5,4.99
6377,4,6,0.99
6378,3,6,0.99
6379,6,5,3.99
6380,6,7,0.99
6381,5,3,4.99
6382,6,4,6.99
6383,6,4,4.99
6384,5,3,2.99
6385,9,5,6.99
6386,4,5,2.99
6387,3,4,0.99
6388,8,6,6.99
6389,5,4,3.99
6390,4,7,2.99
6391,4,7,0.99
6392,5,5,0.99
6393,3,5,0.99
6394,9,6,7.99
6395,7,7,2.99
6396,8,7,1.99
6397,2,3,2.99
6398,6,3,5.99
6399,5,6,2.99
6400,8,5,5.99
6401,1,4,4.99
6402,5,4,3.99
6403,2,4,0.99
6404,3,6,4.99
6405,7,5,2.99
6406,9,7,2.99
6407,10,3,9.99
6408,8,7,3.99
6409,2,7,4.99
6410,8,4,4.99
6411,8,6,2.99
6412,5,5,0.99
6413,6,4,6.99
6414,7,4,7.99
6415,8,3,9.99
6416,2,4,2.99
6417,7,3,6.99
6418,5,4,1.99
6419,2,5,4.99
6420,6,4,6.99
6421,4,3,1.99
6422,9,6,5.99
6423,8,4,6.99
6424,10,3,9.99
6425,2,4,0.99
6426,10,3,7.99
6427,3,3,0.99
6428,8,6,2.99
6429,9,5,8.99
6430,3,5,0.99
6431,8,5,5.99
6432,8,3,9.99
6433,9,4,5.99
6434,8,7,5.99
6435,5,5,0.99
6436,1,6,0.99
6437,0,4,2.99
6438,5,5,0.99
6439,1,4,2.99
6440,1,3,2.99
6441,2,4,0.99
6442,3,5,0.99
6443,4,4,2.99
6444,6,7,0.99
6445,5,5,4.99
6446,2,6,2.99
6447,6,3,7.99
6448,5,4,1.99
6449,9,7,6.99
6450,1,7,2.99
6451,4,4,4.99
6452,2,6,2.99
6453,2,3,4.99
6454,4,4,0.99
6455,4,5,2.99
6456,8,4,6.99
6457,2,3,0.99
6458,4,4,2.99
6459,3,4,0.99
6460,5,4,1.99
6461,7,6,3.99
6462,7,4,7.99
6463,1,7,2.99
6464,8,4,4.99
6465,8,5,5.99
6466,2,4,4.99
6467,8,3,7.99
6468,8,5,7.99
6469,4,5,4.99
6470,3,3,0.99
6471,1,6,4.99
6472,3,5,4.99
6473,8,4,6.99
6474,4,3,3.99
6475,5,6,2.99
6476,0,7,0.99
6477,5,3,4.99
6478,3,4,4.99
6479,9,4,9.99
6480,5,7,4.99
6481,8,4,6.99
6482,2,4,4.99
6483,0,6,2.99
6484,5,3,2.99
6485,7,5,6.99
6486,2,3,0.99
6487,7,6,5.99
6488,8,3,9.99
6489,5,4,1.99
6490,7,7,4.99
6491,9,6,5.99
6492,5,7,4.99
6493,4,5,2.99
6494,8,7,1.99
6495,2,5,4.99
6496,8,6,6.99
6497,5,6,0.99
6498,7,6,3.99
6499,9,6,7.99
6500,1,3,2.99
6501,4,3,1.99
6502,5,5,0.99
6503,3,3,0.99
6504,5,7,2.99
6505,5,4,3.99
6506,5,4,1.99
6507,8,7,1.99
6508,5,5,2.99
6509,1,7,2.99
6510,9,7,4.99
6511,5,4,3.99
6512,1,5,4.99
6513,1,4,0.99
6514,8,3,9.99
6515,3,6,2.99
6516,2,5,4.99
6517,8,5,5.99
6518,7,6,3.99
6519,7,3,4.99
6520,3,5,4.99
6521,9,6,7.99
6522,3,7,0.99
6523,5,3,2.99
6524,5,3,6.99
6525,6,3,5.99
6526,6,3,3.99
6527,5,7,0.99
6528,6,4,4.99
6529,5,6,2.99
6530,3,5,0.99
6531,4,3,1.99
6532,1,6,2.99
6533,6,4,6.99
6534,4,6,2.99
6535,5,5,0.99
6536,6,3,7.99
6537,7,7,0.99
6538,8,4,6.99
6539,7,4,3.99
6540,9,7,6.99
6541,5,4,5.99
6542,1,4,2.99
6543,3,6,0.99
6544,5,7,0.99
6545,8,4,8.99
6546,5,6,4.99
6547,6,3,7.99
6548,7,4,5.99
6549,8,3,7.99
6550,7,7,2.99
6551,1,6,0.99
6552,1,6,4.99
6553,9,6,5.99
6554,9,4,5.99
6555,2,5,4.99
6556,1,3,0.99
6557,8,4,4.99
6558,1,6,2.99
6559,4,3,1.99
6560,3,4,2.99
6561,4,6,0.99
6562,4,3,5.99
6563,9,6,3.99
6564,6,5,1.99
6565,1,6,4.99
6566,7,5,6.99
6567,7,3,4.99
6568,3,6,2.99
6569,8,6,4.99
6570,1,7,4.99
6571,3,5,0.99
6572,4,5,4.99
6573,1,3,0.99
6574,6,3,5.99
6575,6,6,0.99
6576,4,6,4.99
6577,3,3,2.99
6578,3,3,4.99
6580,1,6,4.99
6581,2,3,4.99
6582,7,5,4.99
6583,3,6,4.99
6584,4,6,2.99
6585,9,3,8.99
6586,5,7,4.99
6587,8,5,3.99
6588,4,4,4.99
6589,2,4,2.99
6590,6,4,4.99
6591,4,3,5.99
6592,7,3,8.99
6593,2,5,4.99
6594,1,3,4.99
6595,8,5,7.99
6596,1,4,2.99
